UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,MES,TIPO_DESENROLA,NUMERO_OPERACOES,VOLUME_OPERACOES,CLUSTER,BIMESTRE,TICKET_MEDIO
DF,BTG PACTUAL,2023-11,2,5,20722.71,2,2023-B6,4144.5419999999995
DF,C6 BANK,2023-11,1,3,2442.4,2,2023-B6,814.1333333333333
DF,C6 BANK,2023-11,2,236,976097.33,2,2023-B6,4136.00563559322
DF,CAIXA ECONÔMICA FEDERAL,2023-11,1,665,736407.97,2,2023-B6,1107.3804060150376
DF,CAIXA ECONÔMICA FEDERAL,2023-11,2,260,976819.14,2,2023-B6,3756.9966923076922
DF,CC DISTRITO FEDERAL E ENTORNO,2023-11,1,6,7692.83,2,2023-B6,1282.1383333333333
DF,CCLA SICOOB CREDIJUSTRA,2023-11,1,1,4755.08,2,2023-B6,4755.08
DF,COOP SICOOB EXECUTIVO LTDA.,2023-11,1,3,3258.29,2,2023-B6,1086.0966666666666
DF,INTER,2023-11,1,1848,2266649.52,0,2023-B6,1226.541948051948
DF,INTER,2023-11,2,71,373788.73,2,2023-B6,5264.63
DF,ITAU,2023-11,1,442,539771.91,2,2023-B6,1221.2034162895927
DF,ITAU,2023-11,2,350,1040730.32,2,2023-B6,2973.5152
DF,NUBANK,2023-11,1,2323,2270576.15,0,2023-B6,977.4326947912182
DF,SANTANDER,2023-11,1,393,424490.28,2,2023-B6,1080.1279389312979
DF,SANTANDER,2023-11,2,267,1634904.44,2,2023-B6,6123.237602996254
DF,SICOOB CREDISUL,2023-11,1,1,556.76,2,2023-B6,556.76
DF,VOTORANTIM,2023-11,1,24,29638.88,2,2023-B6,1234.9533333333334
DF,VOTORANTIM,2023-11,2,20,172275.2,2,2023-B6,8613.76
ES,BANCO SICOOB,2023-11,1,87,81552.62,2,2023-B6,937.3864367816092
ES,BANRISUL,2023-11,1,3,5303.68,2,2023-B6,1767.8933333333334
ES,BB,2023-11,1,196,186521.8,2,2023-B6,951.6418367346938
ES,BB,2023-11,2,30,250093.33,2,2023-B6,8336.444333333333
ES,BCO TRIANGULO S.A.,2023-11,2,10,6454.28,2,2023-B6,645.428
ES,BMG,2023-11,1,600,753740.01,2,2023-B6,1256.23335
ES,BRADESCO,2023-11,1,104,112153.18,2,2023-B6,1078.3959615384615
ES,BRADESCO,2023-11,2,78,428788.91,2,2023-B6,5497.293717948718
ES,BRB,2023-11,1,5,2345.62,2,2023-B6,469.12399999999997
ES,BTG PACTUAL,2023-11,1,481,660881.39,2,2023-B6,1373.9737837837838
ES,BTG PACTUAL,2023-11,2,1,1189.2,2,2023-B6,1189.2
ES,C6 BANK,2023-11,2,124,239128.38,2,2023-B6,1928.4546774193548
ES,CAIXA ECONÔMICA FEDERAL,2023-11,1,516,554608.55,2,2023-B6,1074.8227713178296
ES,CAIXA ECONÔMICA FEDERAL,2023-11,2,157,210842.14,2,2023-B6,1342.943566878981
ES,INTER,2023-11,1,1061,1428722.32,2,2023-B6,1346.5808859566448
ES,INTER,2023-11,2,62,265760.48,2,2023-B6,4286.459354838709
ES,ITAU,2023-11,1,293,330570.72,2,2023-B6,1128.2277133105802
ES,ITAU,2023-11,2,216,447025.08,2,2023-B6,2069.5605555555558
ES,NUBANK,2023-11,1,1457,1422563.22,0,2023-B6,976.364598490048
ES,SANTANDER,2023-11,1,282,326488.16,2,2023-B6,1157.7594326241133
ES,SANTANDER,2023-11,2,186,946847.63,2,2023-B6,5090.578655913979
ES,SICOOB CREDISUL,2023-11,1,1,2319.67,2,2023-B6,2319.67
ES,VOTORANTIM,2023-11,1,19,30454.59,2,2023-B6,1602.8731578947368
ES,VOTORANTIM,2023-11,2,20,96918.2,2,2023-B6,4845.91
GO,BANCO SICOOB,2023-11,1,27,40291.2,2,2023-B6,1492.2666666666667
GO,BANRISUL,2023-11,1,1,695.71,2,2023-B6,695.71
GO,BB,2023-11,1,399,404343.82,2,2023-B6,1013.3930325814537
GO,BB,2023-11,2,122,1141101.6,2,2023-B6,9353.29180327869
GO,BCO TRIANGULO S.A.,2023-11,2,15,18658.6,2,2023-B6,1243.9066666666665
GO,BMG,2023-11,1,946,1206160.0,2,2023-B6,1275.0105708245244
GO,BRADESCO,2023-11,1,281,296139.22,2,2023-B6,1053.876227758007
GO,BRADESCO,2023-11,2,241,2281463.72,2,2023-B6,9466.654439834027
GO,BRB,2023-11,1,69,114216.14,2,2023-B6,1655.3063768115942
GO,BTG PACTUAL,2023-11,1,929,1128815.89,2,2023-B6,1215.0870721205597
GO,BTG PACTUAL,2023-11,2,10,35993.32,2,2023-B6,3599.332
GO,C6 BANK,2023-11,1,3,5485.3,2,2023-B6,1828.4333333333334
GO,C6 BANK,2023-11,2,341,877055.62,2,2023-B6,2572.010615835777
GO,CAIXA ECONÔMICA FEDERAL,2023-11,1,786,731340.49,2,2023-B6,930.4586386768448
GO,CAIXA ECONÔMICA FEDERAL,2023-11,2,514,1257846.81,2,2023-B6,2447.1727821011673
GO,CC DISTRITO FEDERAL E ENTORNO,2023-11,1,1,1195.65,2,2023-B6,1195.65
GO,CCLA CENTRO-SUL GOIANO,2023-11,1,3,5742.99,2,2023-B6,1914.33
GO,COOP CENTRO NORTE BRASILEIRO,2023-11,1,2,1614.69,2,2023-B6,807.345
GO,COOP SICOOB EXECUTIVO LTDA.,2023-11,1,4,2589.73,2,2023-B6,647.4325
GO,INTER,2023-11,1,1780,2211631.45,0,2023-B6,1242.4895786516854
GO,INTER,2023-11,2,92,438413.0,2,2023-B6,4765.358695652174
GO,ITAU,2023-11,1,654,750456.54,2,2023-B6,1147.4870642201836
GO,ITAU,2023-11,2,485,1409569.64,2,2023-B6,2906.329154639175
GO,NUBANK,2023-11,1,2467,2292841.17,0,2023-B6,929.4046088366437
GO,SANTANDER,2023-11,1,462,504201.75,2,2023-B6,1091.3457792207791
GO,SANTANDER,2023-11,2,401,2382250.53,2,2023-B6,5940.7743890274305
GO,SOC CC SICOOB COOPERE,2023-11,1,1,2601.63,2,2023-B6,2601.63
GO,VOTORANTIM,2023-11,1,44,60456.6,2,2023-B6,1374.0136363636364
GO,VOTORANTIM,2023-11,2,40,377815.48,2,2023-B6,9445.386999999999
MA,BANCO SICOOB,2023-11,1,6,6616.3,2,2023-B6,1102.7166666666667
MA,BANRISUL,2023-11,1,3,1169.94,2,2023-B6,389.98
MA,BB,2023-11,1,746,573765.49,2,2023-B6,769.1226407506703
MA,BB,2023-11,2,188,1717750.22,2,2023-B6,9136.969255319149
MA,BCO TRIANGULO S.A.,2023-11,2,18,44460.07,2,2023-B6,2470.003888888889
MA,BMG,2023-11,1,527,657179.82,2,2023-B6,1247.020531309298
MA,BRADESCO,2023-11,1,284,248297.34,2,2023-B6,874.2864084507042
MA,BRADESCO,2023-11,2,131,769419.05,2,2023-B6,5873.42786259542
MA,BRB,2023-11,1,4,2083.73,2,2023-B6,520.9325
MA,BTG PACTUAL,2023-11,1,500,554195.26,2,2023-B6,1108.39052
MA,BTG PACTUAL,2023-11,2,2,10260.6,2,2023-B6,5130.3
MA,C6 BANK,2023-11,1,3,3343.0,2,2023-B6,1114.3333333333333
MA,C6 BANK,2023-11,2,114,156879.3,2,2023-B6,1376.1342105263157
MA,CAIXA ECONÔMICA FEDERAL,2023-11,1,495,441830.36,2,2023-B6,892.5865858585859
MA,CAIXA ECONÔMICA FEDERAL,2023-11,2,174,411819.79,2,2023-B6,2366.7804022988503
MA,INTER,2023-11,1,1085,1149519.35,2,2023-B6,1059.4648387096775
MA,INTER,2023-11,2,34,133276.22,2,2023-B6,3919.8888235294116
MA,ITAU,2023-11,1,233,223349.45,2,2023-B6,958.5813304721031
MA,ITAU,2023-11,2,188,514881.7,2,2023-B6,2738.7324468085108
MA,NUBANK,2023-11,1,1986,1698134.0,0,2023-B6,855.0523665659617
MA,SANTANDER,2023-11,1,281,283281.38,2,2023-B6,1008.1187900355872
MA,SANTANDER,2023-11,2,176,912924.63,2,2023-B6,5187.071761363636
MA,VOTORANTIM,2023-11,1,18,23762.5,2,2023-B6,1320.138888888889
MA,VOTORANTIM,2023-11,2,20,151518.6,2,2023-B6,7575.93
MG,BANCO SICOOB,2023-11,1,217,271549.99,2,2023-B6,1251.3824423963133
MG,BANRISUL,2023-11,1,10,16843.63,2,2023-B6,1684.363
MG,BB,2023-11,1,1226,1154395.31,2,2023-B6,941.5948694942904
MG,BB,2023-11,2,208,1839560.74,2,2023-B6,8844.042019230768
MG,BCO TRIANGULO S.A.,2023-11,2,64,66923.99,2,2023-B6,1045.68734375
MG,BMG,2023-11,1,4020,5032917.29,0,2023-B6,1251.969475124378
MG,BRADESCO,2023-11,1,920,969304.78,2,2023-B6,1053.592152173913
MG,BRADESCO,2023-11,2,455,2944669.22,2,2023-B6,6471.800483516484
MG,BRB,2023-11,1,23,23889.91,2,2023-B6,1038.6917391304348
MG,BTG PACTUAL,2023-11,1,2341,2963249.31,0,2023-B6,1265.804916702264
MG,BTG PACTUAL,2023-11,2,22,120090.75,2,2023-B6,5458.670454545455
MG,C6 BANK,2023-11,1,8,8879.24,2,2023-B6,1109.905
MG,C6 BANK,2023-11,2,821,2014456.23,2,2023-B6,2453.6616686967113
MG,CAIXA ECONÔMICA FEDERAL,2023-11,1,2981,3141589.4,0,2023-B6,1053.8709828916471
MG,CAIXA ECONÔMICA FEDERAL,2023-11,2,865,1733441.62,2,2023-B6,2003.9787514450868
MG,CC SICOOB VALE SUL,2023-11,1,2,1619.95,2,2023-B6,809.975
MG,CC UNIÃO DO CENTRO OESTE DE MINAS,2023-11,1,3,6038.11,2,2023-B6,2012.7033333333331
MG,CCLA DO CENTRO SUL RONDONIENSE,2023-11,1,1,1954.62,2,2023-B6,1954.62
MG,CCLA MARGEM ESQUERDA DO URUCUI,2023-11,1,11,13417.51,2,2023-B6,1219.7736363636363
MG,CCLA MARTINHO CAMPOS,2023-11,1,1,1454.12,2,2023-B6,1454.12
MG,CCLA REG. CTR. E OESTE MINEIRO,2023-11,1,2,2073.63,2,2023-B6,1036.815
MG,CCLA UNIÃO CENTRO OESTE MINAS,2023-11,1,9,13422.96,2,2023-B6,1491.4399999999998
MG,CECM EMPR EST HOSP BH RM ZM,2023-11,1,1,762.14,2,2023-B6,762.14
MG,INTER,2023-11,1,7772,8733742.68,1,2023-B6,1123.7445548121461
MG,INTER,2023-11,2,374,1467429.17,2,2023-B6,3923.607406417112
MG,ITAU,2023-11,1,2091,2193358.26,0,2023-B6,1048.9518220946914
MG,ITAU,2023-11,2,1331,3646408.84,0,2023-B6,2739.600931630353
MG,NUBANK,2023-11,1,7199,7152092.8,1,2023-B6,993.4842061397416
MG,SANTANDER,2023-11,1,1466,1461180.2,0,2023-B6,996.712278308322
MG,SANTANDER,2023-11,2,1263,7305304.16,0,2023-B6,5784.088804433888
MG,VOTORANTIM,2023-11,1,87,112814.34,2,2023-B6,1296.7165517241378
MG,VOTORANTIM,2023-11,2,150,1131485.61,2,2023-B6,7543.237400000001
MS,BANCO SICOOB,2023-11,1,16,13790.73,2,2023-B6,861.920625
MS,BANRISUL,2023-11,1,3,1629.38,2,2023-B6,543.1266666666667
MS,BB,2023-11,1,388,389674.09,2,2023-B6,1004.3146649484537
MS,BB,2023-11,2,74,1019972.4,2,2023-B6,13783.41081081081
MS,BCO TRIANGULO S.A.,2023-11,2,20,21338.36,2,2023-B6,1066.9180000000001
MS,BMG,2023-11,1,645,797946.65,2,2023-B6,1237.126589147287
MS,BRADESCO,2023-11,1,348,387203.95,2,2023-B6,1112.6550287356322
MS,BRADESCO,2023-11,2,134,1321887.69,2,2023-B6,9864.833507462687
MS,BRB,2023-11,1,5,5140.73,2,2023-B6,1028.146
MS,BTG PACTUAL,2023-11,1,565,686598.42,2,2023-B6,1215.2184424778761
MS,BTG PACTUAL,2023-11,2,1,924.35,2,2023-B6,924.35
MS,C6 BANK,2023-11,1,4,4057.81,2,2023-B6,1014.4525
MS,C6 BANK,2023-11,2,110,193833.95,2,2023-B6,1762.1268181818182
MS,CAIXA ECONÔMICA FEDERAL,2023-11,1,640,695126.18,2,2023-B6,1086.13465625
MS,CAIXA ECONÔMICA FEDERAL,2023-11,2,138,267038.88,2,2023-B6,1935.064347826087
MS,INTER,2023-11,1,841,966925.53,2,2023-B6,1149.7330915576695
MS,INTER,2023-11,2,27,154824.38,2,2023-B6,5734.236296296296
MS,ITAU,2023-11,1,224,277584.9,2,2023-B6,1239.2183035714286
MS,ITAU,2023-11,2,149,364523.7,2,2023-B6,2446.4677852348996
MS,NUBANK,2023-11,1,1890,1774646.91,0,2023-B6,938.966619047619
MS,SANTANDER,2023-11,1,361,411222.96,2,2023-B6,1139.1217728531856
MS,SANTANDER,2023-11,2,242,1592109.44,2,2023-B6,6578.964628099174
MS,VOTORANTIM,2023-11,1,31,32350.94,2,2023-B6,1043.5787096774193
MS,VOTORANTIM,2023-11,2,45,407610.6,2,2023-B6,9058.013333333332
MT,BANCO SICOOB,2023-11,1,29,34225.63,2,2023-B6,1180.1941379310344
MT,BANRISUL,2023-11,1,1,965.85,2,2023-B6,965.85
MT,BB,2023-11,1,432,495860.79,2,2023-B6,1147.8259027777776
MT,BB,2023-11,2,86,750470.66,2,2023-B6,8726.403023255814
MT,BCO TRIANGULO S.A.,2023-11,2,14,18341.79,2,2023-B6,1310.1278571428572
MT,BMG,2023-11,1,577,786935.8,2,2023-B6,1363.8402079722705
MT,BRADESCO,2023-11,1,223,281226.5,2,2023-B6,1261.1053811659192
MT,BRADESCO,2023-11,2,124,993158.65,2,2023-B6,8009.343951612904
MT,BRB,2023-11,1,7,9788.09,2,2023-B6,1398.2985714285714
MT,BTG PACTUAL,2023-11,1,612,879597.64,2,2023-B6,1437.251045751634
MT,BTG PACTUAL,2023-11,2,3,20915.15,2,2023-B6,6971.716666666667
MT,C6 BANK,2023-11,1,1,768.38,2,2023-B6,768.38
MT,C6 BANK,2023-11,2,106,305713.06,2,2023-B6,2884.085471698113
MT,CAIXA ECONÔMICA FEDERAL,2023-11,1,416,530887.52,2,2023-B6,1276.1719230769231
MT,CAIXA ECONÔMICA FEDERAL,2023-11,2,141,332979.14,2,2023-B6,2361.554184397163
MT,CCLA DO CENTRO SUL RONDONIENSE,2023-11,1,10,21870.29,2,2023-B6,2187.029
MT,CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT,2023-11,1,4,11815.59,2,2023-B6,2953.8975
MT,INTER,2023-11,1,922,1269382.21,2,2023-B6,1376.7702928416486
MT,INTER,2023-11,2,52,290608.31,2,2023-B6,5588.621346153846
MT,ITAU,2023-11,1,189,244969.85,2,2023-B6,1296.1367724867725
MT,ITAU,2023-11,2,133,369744.07,2,2023-B6,2780.0306015037595
MT,NUBANK,2023-11,1,1666,1956879.83,0,2023-B6,1174.597737094838
MT,SANTANDER,2023-11,1,257,323439.45,2,2023-B6,1258.5192607003892
MT,SANTANDER,2023-11,2,187,1061650.29,2,2023-B6,5677.274278074867
MT,SICOOB CREDISUL,2023-11,1,12,18669.59,2,2023-B6,1555.7991666666667
MT,VOTORANTIM,2023-11,1,42,64656.46,2,2023-B6,1539.4395238095237
MT,VOTORANTIM,2023-11,2,35,305939.71,2,2023-B6,8741.134571428573
PA,BANCO SICOOB,2023-11,1,5,7246.88,2,2023-B6,1449.376
PA,BANRISUL,2023-11,1,7,8359.92,2,2023-B6,1194.2742857142857
PA,BB,2023-11,1,616,511530.06,2,2023-B6,830.4059415584416
PA,BB,2023-11,2,132,1175904.83,2,2023-B6,8908.369924242425
PA,BCO DO EST. DO PA S.A.,2023-11,1,2,3859.86,2,2023-B6,1929.93
PA,BCO TRIANGULO S.A.,2023-11,2,63,65450.56,2,2023-B6,1038.8977777777777
PA,BMG,2023-11,1,688,820387.53,2,2023-B6,1192.4237354651164
PA,BRADESCO,2023-11,1,303,267198.23,2,2023-B6,881.8423432343234
PA,BRADESCO,2023-11,2,216,1762981.37,2,2023-B6,8161.950787037037
PA,BRB,2023-11,1,10,18618.45,2,2023-B6,1861.845
PA,BTG PACTUAL,2023-11,1,836,913107.77,2,2023-B6,1092.2341746411485
PA,BTG PACTUAL,2023-11,2,7,17878.9,2,2023-B6,2554.128571428572
PA,C6 BANK,2023-11,1,3,3235.7,2,2023-B6,1078.5666666666666
PA,C6 BANK,2023-11,2,267,481579.3,2,2023-B6,1803.6677902621723
PA,CAIXA ECONÔMICA FEDERAL,2023-11,1,675,566874.62,2,2023-B6,839.8142518518519
PA,CAIXA ECONÔMICA FEDERAL,2023-11,2,245,433490.26,2,2023-B6,1769.348
PA,CCLA SICOOB CREDIJUSTRA,2023-11,1,1,477.55,2,2023-B6,477.55
PA,INTER,2023-11,1,1811,1885377.95,0,2023-B6,1041.0700993926007
PA,INTER,2023-11,2,61,192313.13,2,2023-B6,3152.674262295082
PA,ITAU,2023-11,1,468,469518.6,2,2023-B6,1003.2448717948718
PA,ITAU,2023-11,2,284,834691.19,2,2023-B6,2939.0534859154927
PA,NUBANK,2023-11,1,2886,2467998.87,0,2023-B6,855.1624636174637
PA,SANTANDER,2023-11,1,493,473918.22,2,2023-B6,961.2945638945233
PA,SANTANDER,2023-11,2,285,1327488.22,2,2023-B6,4657.853403508771
PA,VOTORANTIM,2023-11,1,47,50429.22,2,2023-B6,1072.9621276595744
PA,VOTORANTIM,2023-11,2,37,423858.2,2,2023-B6,11455.627027027027
PB,BANCO SICOOB,2023-11,1,5,6815.09,2,2023-B6,1363.018
PB,BB,2023-11,1,405,354750.23,2,2023-B6,875.9264938271605
PB,BB,2023-11,2,55,354945.01,2,2023-B6,6453.545636363637
PB,BCO TRIANGULO S.A.,2023-11,2,27,20666.17,2,2023-B6,765.4137037037036
PB,BMG,2023-11,1,668,755105.02,2,2023-B6,1130.3967365269461
PB,BRADESCO,2023-11,1,300,288661.21,2,2023-B6,962.2040333333334
PB,BRADESCO,2023-11,2,149,1217436.33,2,2023-B6,8170.713624161074
PB,BRB,2023-11,1,27,21391.61,2,2023-B6,792.2818518518519
PB,BTG PACTUAL,2023-11,1,552,628315.95,2,2023-B6,1138.2535326086957
PB,BTG PACTUAL,2023-11,2,4,4789.13,2,2023-B6,1197.2825
PB,C6 BANK,2023-11,1,1,3634.85,2,2023-B6,3634.85
PB,C6 BANK,2023-11,2,128,421340.93,2,2023-B6,3291.726015625
PB,CAIXA ECONÔMICA FEDERAL,2023-11,1,630,598850.71,2,2023-B6,950.5566825396825
PB,CAIXA ECONÔMICA FEDERAL,2023-11,2,164,230543.46,2,2023-B6,1405.7528048780487
PB,INTER,2023-11,1,1090,1190597.0,2,2023-B6,1092.2908256880735
PB,INTER,2023-11,2,41,132986.99,2,2023-B6,3243.585121951219
PB,ITAU,2023-11,1,221,219003.64,2,2023-B6,990.9666968325793
PB,ITAU,2023-11,2,229,709070.69,2,2023-B6,3096.378558951965
PB,NUBANK,2023-11,1,1744,1609005.35,0,2023-B6,922.5948107798166
PB,SANTANDER,2023-11,1,222,218237.53,2,2023-B6,983.051936936937
PB,SANTANDER,2023-11,2,167,780386.55,2,2023-B6,4672.973353293413
PB,VOTORANTIM,2023-11,1,22,25688.51,2,2023-B6,1167.6595454545454
PB,VOTORANTIM,2023-11,2,26,142863.83,2,2023-B6,5494.762692307691
PE,BANCO SICOOB,2023-11,1,7,5947.0,2,2023-B6,849.5714285714286
PE,BANRISUL,2023-11,1,4,4904.99,2,2023-B6,1226.2475
PE,BB,2023-11,1,732,629385.29,2,2023-B6,859.8159699453553
PE,BB,2023-11,2,102,877100.34,2,2023-B6,8599.02294117647
PE,BCO TRIANGULO S.A.,2023-11,2,59,53166.3,2,2023-B6,901.1237288135594
PE,BMG,2023-11,1,1365,1614867.24,0,2023-B6,1183.052923076923
PE,BRADESCO,2023-11,1,600,568827.66,2,2023-B6,948.0461
PE,BRADESCO,2023-11,2,305,2177652.77,2,2023-B6,7139.845147540984
PE,BRB,2023-11,1,10,11655.78,2,2023-B6,1165.578
PE,BTG PACTUAL,2023-11,1,1252,1437083.01,2,2023-B6,1147.8298801916933
PE,BTG PACTUAL,2023-11,2,13,27768.01,2,2023-B6,2136.000769230769
PE,C6 BANK,2023-11,1,5,4645.13,2,2023-B6,929.0260000000001
PE,C6 BANK,2023-11,2,394,722717.37,2,2023-B6,1834.3080456852792
PE,CAIXA ECONÔMICA FEDERAL,2023-11,1,1332,1334371.97,2,2023-B6,1001.7807582582583
PE,CAIXA ECONÔMICA FEDERAL,2023-11,2,261,460315.26,2,2023-B6,1763.66
PE,CC SICOOB COOPEMAR,2023-11,1,1,1550.27,2,2023-B6,1550.27
PE,INTER,2023-11,1,2502,2818191.11,0,2023-B6,1126.37534372502
PE,INTER,2023-11,2,93,415188.22,2,2023-B6,4464.3894623655915
PE,ITAU,2023-11,1,718,731895.41,2,2023-B6,1019.352938718663
PE,ITAU,2023-11,2,623,1898265.13,2,2023-B6,3046.974526484751
PE,NUBANK,2023-11,1,3634,3309619.65,0,2023-B6,910.7373830489818
PE,SANTANDER,2023-11,1,776,770007.35,2,2023-B6,992.277512886598
PE,SANTANDER,2023-11,2,532,2458458.75,2,2023-B6,4621.163063909775
PE,VOTORANTIM,2023-11,1,32,38202.06,2,2023-B6,1193.814375
PE,VOTORANTIM,2023-11,2,40,245139.5,2,2023-B6,6128.4875
PI,BANCO SICOOB,2023-11,1,3,3168.63,2,2023-B6,1056.21
PI,BANRISUL,2023-11,1,5,4320.68,2,2023-B6,864.1360000000001
PI,BB,2023-11,1,632,554503.05,2,2023-B6,877.3782436708861
PI,BB,2023-11,2,83,535732.66,2,2023-B6,6454.610361445783
PI,BCO TRIANGULO S.A.,2023-11,2,5,7146.1,2,2023-B6,1429.22
PI,BMG,2023-11,1,470,555063.36,2,2023-B6,1180.9858723404254
PI,BRADESCO,2023-11,1,128,160808.55,2,2023-B6,1256.316796875
PI,BRADESCO,2023-11,2,47,394102.56,2,2023-B6,8385.160851063829
PI,BRB,2023-11,1,6,12790.4,2,2023-B6,2131.733333333333
PI,BTG PACTUAL,2023-11,1,458,490713.43,2,2023-B6,1071.4267030567685
PI,BTG PACTUAL,2023-11,2,2,6094.1,2,2023-B6,3047.05
PI,C6 BANK,2023-11,1,1,2878.94,2,2023-B6,2878.94
PI,C6 BANK,2023-11,2,83,93404.27,2,2023-B6,1125.3526506024098
PI,CAIXA ECONÔMICA FEDERAL,2023-11,1,563,570107.91,2,2023-B6,1012.6250621669627
PI,CAIXA ECONÔMICA FEDERAL,2023-11,2,180,510296.72,2,2023-B6,2834.9817777777776
PI,COOP CENTRO NORTE BRASILEIRO,2023-11,1,1,4083.63,2,2023-B6,4083.63
PI,INTER,2023-11,1,835,905952.55,2,2023-B6,1084.9731137724552
PI,INTER,2023-11,2,27,95578.56,2,2023-B6,3539.9466666666667
PI,ITAU,2023-11,1,133,122817.79,2,2023-B6,923.442030075188
PI,ITAU,2023-11,2,89,244211.57,2,2023-B6,2743.9502247191012
PI,NUBANK,2023-11,1,1528,1476681.41,0,2023-B6,966.414535340314
PI,SANTANDER,2023-11,1,138,126439.52,2,2023-B6,916.2284057971015
PI,SANTANDER,2023-11,2,120,512205.16,2,2023-B6,4268.376333333333
PI,VOTORANTIM,2023-11,1,15,18500.91,2,2023-B6,1233.394
PI,VOTORANTIM,2023-11,2,17,155644.6,2,2023-B6,9155.564705882352
PR,BANCO SICOOB,2023-11,1,54,68226.79,2,2023-B6,1263.459074074074
PR,BANRISUL,2023-11,1,4,3866.01,2,2023-B6,966.5025
PR,BB,2023-11,1,559,544961.13,2,2023-B6,974.8857423971377
PR,BB,2023-11,2,141,1212108.87,2,2023-B6,8596.51680851064
PR,BCO TRIANGULO S.A.,2023-11,2,36,70901.07,2,2023-B6,1969.4741666666669
PR,BMG,2023-11,1,1527,2020011.17,0,2023-B6,1322.8625867714472
PR,BRADESCO,2023-11,1,489,477560.74,2,2023-B6,976.6068302658487
PR,BRADESCO,2023-11,2,370,3287882.89,2,2023-B6,8886.169972972973
PR,BRB,2023-11,1,6,9020.47,2,2023-B6,1503.4116666666666
PR,BTG PACTUAL,2023-11,1,1538,1862594.01,0,2023-B6,1211.049421326398
PR,BTG PACTUAL,2023-11,2,7,36603.63,2,2023-B6,5229.089999999999
PR,C6 BANK,2023-11,1,5,4764.04,2,2023-B6,952.808
PR,C6 BANK,2023-11,2,781,1926398.74,2,2023-B6,2466.5796927016645
PR,CAIXA ECONÔMICA FEDERAL,2023-11,1,1243,1306408.38,2,2023-B6,1051.0123732904262
PR,CAIXA ECONÔMICA FEDERAL,2023-11,2,669,2016150.19,2,2023-B6,3013.677414050822
PR,CC SICOOB VALE SUL,2023-11,1,8,9423.8,2,2023-B6,1177.975
PR,CCLA SICOOB ARENITO PARANÁ / SÃO PAULO,2023-11,1,2,966.89,2,2023-B6,483.445
PR,INTER,2023-11,1,2171,2717807.19,0,2023-B6,1251.868811607554
PR,INTER,2023-11,2,121,502068.13,2,2023-B6,4149.323388429752
PR,ITAU,2023-11,1,923,971975.84,2,2023-B6,1053.061581798483
PR,ITAU,2023-11,2,874,2250416.17,2,2023-B6,2574.846876430206
PR,NUBANK,2023-11,1,3595,3523676.03,0,2023-B6,980.1602308762169
PR,SANTANDER,2023-11,1,645,660655.79,2,2023-B6,1024.272542635659
PR,SANTANDER,2023-11,2,671,3960760.06,2,2023-B6,5902.772071535022
PR,VOTORANTIM,2023-11,1,53,77754.24,2,2023-B6,1467.0611320754717
PR,VOTORANTIM,2023-11,2,108,766942.7,2,2023-B6,7101.321296296296
RJ,BANCO SICOOB,2023-11,1,50,45338.12,2,2023-B6,906.7624000000001
RJ,BANRISUL,2023-11,1,11,13999.84,2,2023-B6,1272.7127272727273
RJ,BB,2023-11,1,1033,909521.75,2,2023-B6,880.4663601161665
RJ,BB,2023-11,2,147,1602373.64,2,2023-B6,10900.500952380951
RJ,BCO TRIANGULO S.A.,2023-11,2,74,127610.2,2,2023-B6,1724.462162162162
RJ,BMG,2023-11,1,3224,3728698.29,0,2023-B6,1156.5441346153846
RJ,BRADESCO,2023-11,1,1551,1467667.11,0,2023-B6,946.271508704062
RJ,BRADESCO,2023-11,2,912,7107086.36,0,2023-B6,7792.857850877193
RJ,BRB,2023-11,1,83,63116.04,2,2023-B6,760.4342168674699
RJ,BTG PACTUAL,2023-11,1,3076,3421319.65,0,2023-B6,1112.262565019506
RJ,BTG PACTUAL,2023-11,2,34,190950.94,2,2023-B6,5616.204117647059
RJ,C6 BANK,2023-11,1,17,10200.47,2,2023-B6,600.0276470588235
RJ,C6 BANK,2023-11,2,1168,2375647.33,2,2023-B6,2033.944631849315
RJ,CAIXA ECONÔMICA FEDERAL,2023-11,1,2917,2818130.91,0,2023-B6,966.1058998971547
RJ,CAIXA ECONÔMICA FEDERAL,2023-11,2,730,1469487.42,2,2023-B6,2012.9964657534244
RJ,INTER,2023-11,1,5674,6285380.74,0,2023-B6,1107.7512759957701
RJ,INTER,2023-11,2,188,934979.8,2,2023-B6,4973.296808510639
RJ,ITAU,2023-11,1,3890,3926829.44,0,2023-B6,1009.4677223650385
RJ,ITAU,2023-11,2,2430,5807181.06,0,2023-B6,2389.7864444444444
RJ,NUBANK,2023-11,1,9413,8388922.09,1,2023-B6,891.2060012748327
RJ,SANTANDER,2023-11,1,2675,2534074.75,0,2023-B6,947.3176635514019
RJ,SANTANDER,2023-11,2,1707,10297924.53,0,2023-B6,6032.761880492091
RJ,VOTORANTIM,2023-11,1,100,100793.87,2,2023-B6,1007.9386999999999
RJ,VOTORANTIM,2023-11,2,125,1123722.91,2,2023-B6,8989.78328
RN,BANCO SICOOB,2023-11,1,7,6991.41,2,2023-B6,998.7728571428571
RN,BANRISUL,2023-11,1,5,7172.74,2,2023-B6,1434.548
RN,BB,2023-11,1,454,413177.15,2,2023-B6,910.0818281938326
